age,country_code,dob,full_name,image,nation,potential,rating,short_name,value,wage,year
20.0,129,"Jun 18, 1997",A. Harit,https://cdn.sofifa.org/1x/18/players/232097.png,Morocco,86.0,78.0,A. Harit,15.5,35.0,18
26.0,129,"Aug 21, 1990",O. El Kaddouri,https://cdn.sofifa.org/1x/18/players/187702.png,Morocco,77.0,76.0,O. El Kaddouri,9.0,1.0,18
23.0,129,"Mar 6, 1994",Y. Ayoub,https://cdn.sofifa.org/1x/18/players/204102.png,Morocco,80.0,76.0,Y. Ayoub,10.0,13.0,18
28.0,129,"Jul 1, 1989",M. Carcela-González,https://cdn.sofifa.org/1x/18/players/184089.png,Morocco,77.0,77.0,M. Carcela-González,9.0,14.0,18
20.0,129,"Aug 21, 1996",S. Amrabat,https://cdn.sofifa.org/1x/18/players/224158.png,Morocco,80.0,75.0,S. Amrabat,9.0,13.0,18
30.0,129,"Apr 17, 1987",M. Benatia,https://cdn.sofifa.org/1x/18/players/177509.png,Morocco,85.0,85.0,M. Benatia,28.5,145.0,14
28.0,129,"May 24, 1989",A. Taarabt,https://cdn.sofifa.org/1x/18/players/179605.png,Morocco,72.0,72.0,A. Taarabt,3.1,9.0,14
30.0,129,"Aug 15, 1984",M. Boussoufa,https://cdn.sofifa.org/1x/16/players/164435.png,Morocco,79.0,79.0,M. Boussoufa,9.5,70.0,14
24.0,129,"Mar 9, 1993",Z. Labyad,https://cdn.sofifa.org/1x/18/players/198640.png,Morocco,79.0,75.0,Z. Labyad,9.0,12.0,14
30.0,129,"Mar 31, 1987",N. Amrabat,https://cdn.sofifa.org/1x/18/players/183108.png,Morocco,79.0,79.0,N. Amrabat,12.0,69.0,14
28.0,129,"Feb 3, 1987",Y. El Arabi,https://cdn.sofifa.org/1x/16/players/194209.png,Morocco,75.0,75.0,Y. El Arabi,4.1,50.0,14
26.0,129,"Aug 21, 1990",O. El Kaddouri,https://cdn.sofifa.org/1x/18/players/187702.png,Morocco,77.0,76.0,O. El Kaddouri,9.0,1.0,14
25.0,129,"Aug 29, 1991",Y. Mokhtar,https://cdn.sofifa.org/1x/18/players/200275.png,Morocco,74.0,73.0,Y. Mokhtar,4.8,11.0,14
27.0,129,"Feb 25, 1989",K. Aït-Fana,https://cdn.sofifa.org/1x/17/players/181557.png,Morocco,70.0,70.0,K. Aït-Fana,1.4,15.0,14
28.0,129,"Jul 1, 1989",M. Carcela-González,https://cdn.sofifa.org/1x/18/players/184089.png,Morocco,77.0,77.0,M. Carcela-Gonzalez,9.0,14.0,14
26.0,129,"Mar 17, 1990",A. El Kaoutari,https://cdn.sofifa.org/1x/17/players/188145.png,Morocco,76.0,74.0,A. El Kaoutari,3.4,15.0,14
24.0,129,"Mar 26, 1986",B. El Bahri,https://cdn.sofifa.org/1x/11/players/183814.png,Morocco,73.0,64.0,B. El Bahri,0.0,0.0,10
28.0,129,"Aug 15, 1988",O. Assaidi,https://cdn.sofifa.org/1x/18/players/188935.png,Morocco,75.0,75.0,O. Assaidi,6.5,12.0,10
31.0,129,"Nov 9, 1982",H. Kharja,https://cdn.sofifa.org/1x/15/players/137241.png,Morocco,69.0,69.0,H. Kharja,750.0,10.0,10
32.0,129,"Jan 27, 1985",K. El Ahmadi,https://cdn.sofifa.org/1x/18/players/162329.png,Morocco,79.0,79.0,K. El Ahmadi,9.5,23.0,10
24.0,129,"Dec 8, 1984",S. Aït Bahi,https://cdn.sofifa.org/1x/11/players/197920.png,Morocco,67.0,61.0,S. Aït Bahi,0.0,0.0,10
31.0,129,"Jan 19, 1981",A. Ammi,https://cdn.sofifa.org/1x/13/players/138539.png,Morocco,63.0,63.0,A. Ammi,0.0,0.0,10
27.0,129,"Dec 9, 1986",I. El Adoua,https://cdn.sofifa.org/1x/15/players/192555.png,Morocco,72.0,69.0,I. El Adoua,900.0,10.0,10
30.0,129,"Sep 12, 1978",A. Oulmers,https://cdn.sofifa.org/1x/11/players/52782.png,Morocco,70.0,68.0,A. Oulmers,0.0,0.0,10
29.0,129,"Jun 27, 1986",A. Hermach,https://cdn.sofifa.org/1x/16/players/177713.png,Morocco,71.0,71.0,A. Hermach,1.5,8.0,10
22.0,129,"Sep 30, 1989",D. Fettouhi,https://cdn.sofifa.org/1x/13/players/188721.png,Morocco,1.0,68.0,D. Fettouhi,76.0,5.0,10
26.0,129,"Jul 12, 1990",Y. El Ghanassy,https://cdn.sofifa.org/1x/18/players/190516.png,Belgium,71.0,71.0,Y. El Ghanassy,2.5,17.0,10
28.0,130,"Sep 8, 1988",Mexer,https://cdn.sofifa.org/1x/18/players/196801.png,Mozambique,77.0,77.0,Mexer,7.0,26.0,18
29.0,130,"Jun 24, 1988",Zainadine,https://cdn.sofifa.org/1x/18/players/217235.png,Mozambique,75.0,75.0,Zainadine,5.0,10.0,18
22.0,130,"Jan 31, 1995",Gildo,https://cdn.sofifa.org/1x/18/players/237182.png,Mozambique,72.0,65.0,Gildo,650.0,2.0,18
27.0,130,"Jul 23, 1988",Simao Mate,https://cdn.sofifa.org/1x/17/players/188124.png,Mozambique,75.0,75.0,Simao Mate,3.4,15.0,14
29.0,130,"Jun 24, 1988",Zainadine,https://cdn.sofifa.org/1x/18/players/217235.png,Mozambique,75.0,75.0,Zainadine Júnior,5.0,10.0,14
28.0,130,"Sep 8, 1988",Mexer,https://cdn.sofifa.org/1x/18/players/196801.png,Mozambique,77.0,77.0,Mexer,7.0,26.0,14
28.0,130,"Jul 5, 1982",Paíto,https://cdn.sofifa.org/1x/12/players/20115.png,Mozambique,4.0,60.0,Paíto,60.0,4.0,10
28.0,130,"Sep 8, 1988",Mexer,https://cdn.sofifa.org/1x/18/players/196801.png,Mozambique,77.0,77.0,Mexer,7.0,26.0,10
27.0,130,"Jul 23, 1988",Simao Mate,https://cdn.sofifa.org/1x/17/players/188124.png,Mozambique,75.0,75.0,Simao,3.4,15.0,10
26.0,131,"Feb 21, 1991",M. Starke,https://cdn.sofifa.org/1x/18/players/211850.png,Namibia,66.0,65.0,M. Starke,625.0,1.0,18
19.0,131,"Dec 4, 1997",R. Nyambe,https://cdn.sofifa.org/1x/18/players/228684.png,Namibia,80.0,65.0,R. Nyambe,1.0,2.0,18
31.0,131,"Sep 19, 1980",O. Risser,https://cdn.sofifa.org/1x/13/players/150549.png,Namibia,57.0,57.0,O. Risser,0.0,0.0,10
30.0,131,"Dec 12, 1979",R. Tjikuzu,https://cdn.sofifa.org/1x/11/players/12065.png,Namibia,68.0,67.0,R. Tjikuzu,0.0,0.0,10
32.0,131,"Aug 3, 1978",C. Benjamin,https://cdn.sofifa.org/1x/12/players/107901.png,Namibia,68.0,68.0,C. Benjamin,0.0,0.0,10
28.0,132,"Aug 25, 1988",M. Maâzou,https://cdn.sofifa.org/1x/18/players/187004.png,Niger,69.0,69.0,M. Maâzou,1.1,7.0,18
23.0,132,"Apr 1, 1994",S. Koita,https://cdn.sofifa.org/1x/18/players/238609.png,Niger,75.0,69.0,S. Koita,1.5,11.0,18
27.0,132,"Feb 7, 1990",O. Bonnes,https://cdn.sofifa.org/1x/18/players/192470.png,Niger,64.0,64.0,O. Bonnes,475.0,2.0,18
28.0,132,"Aug 25, 1988",M. Maâzou,https://cdn.sofifa.org/1x/18/players/187004.png,Niger,69.0,69.0,M. Maâzou,1.1,7.0,14
26.0,132,"May 20, 1987",K. Lancina,https://cdn.sofifa.org/1x/14/players/195746.png,Niger,62.0,58.0,K. Lancina,0.0,0.0,14
28.0,132,"Aug 25, 1988",M. Maâzou,https://cdn.sofifa.org/1x/18/players/187004.png,Niger,69.0,69.0,O. Maâzou,1.1,7.0,10
26.0,133,"Dec 12, 1990",V. Moses,https://cdn.sofifa.org/1x/18/players/172962.png,Nigeria,81.0,80.0,V. Moses,14.0,115.0,18
20.0,133,"Dec 16, 1996",O. Ndidi,https://cdn.sofifa.org/1x/18/players/226790.png,Nigeria,1.0,80.0,O. Ndidi,86.0,17.5,18
20.0,133,"Jun 5, 1997",H. Onyekuru,https://cdn.sofifa.org/1x/18/players/234045.png,Nigeria,86.0,76.0,H. Onyekuru,12.5,76.0,18
21.0,133,"May 3, 1996",A. Iwobi,https://cdn.sofifa.org/1x/18/players/213655.png,Nigeria,85.0,76.0,A. Iwobi,12.0,76.0,18
20.0,133,"Oct 3, 1996",K. Iheanacho,https://cdn.sofifa.org/1x/18/players/225719.png,Nigeria,84.0,75.0,K. Iheanacho,10.5,50.0,18
24.0,133,"Oct 14, 1992",A. Musa,https://cdn.sofifa.org/1x/18/players/201818.png,Nigeria,77.0,74.0,A. Musa,7.5,55.0,18
22.0,133,"Mar 6, 1995",A. Umar,https://cdn.sofifa.org/1x/18/players/229092.png,Nigeria,81.0,76.0,A. Umar,10.5,19.0,18
21.0,133,"Jul 12, 1995",M. Simon,https://cdn.sofifa.org/1x/18/players/216820.png,Nigeria,81.0,74.0,M. Simon,8.0,17.0,18
24.0,133,"May 27, 1993",M. Agu,https://cdn.sofifa.org/1x/18/players/209984.png,Nigeria,80.0,75.0,M. Agu,7.5,11.0,18
24.0,133,"May 8, 1993",O. Kayode,https://cdn.sofifa.org/1x/18/players/211048.png,Nigeria,78.0,74.0,O. Kayode,7.5,1.0,18
23.0,133,"Oct 24, 1993",I. Ezekiel,https://cdn.sofifa.org/1x/18/players/208022.png,Nigeria,78.0,74.0,I. Ezekiel,7.5,19.0,18
24.0,133,"Oct 14, 1992",A. Musa,https://cdn.sofifa.org/1x/18/players/201818.png,Nigeria,77.0,74.0,A. Musa,7.5,55.0,14
24.0,133,"Dec 25, 1992",O. Onazi,https://cdn.sofifa.org/1x/18/players/202934.png,Nigeria,77.0,74.0,O. Onazi,6.0,23.0,14
26.0,133,"Dec 12, 1990",V. Moses,https://cdn.sofifa.org/1x/18/players/172962.png,Nigeria,81.0,80.0,V. Moses,14.0,115.0,14
29.0,133,"Apr 22, 1987",J. Mikel,https://cdn.sofifa.org/1x/17/players/164477.png,Nigeria,78.0,78.0,J. Mikel,6.5,60.0,14
23.0,133,"Oct 24, 1993",I. Ezekiel,https://cdn.sofifa.org/1x/18/players/208022.png,Nigeria,78.0,74.0,I. Ezekiel,7.5,19.0,14
26.0,133,"Oct 14, 1990",A. Ujah,https://cdn.sofifa.org/1x/18/players/198554.png,Nigeria,75.0,74.0,A. Ujah,6.5,29.0,14
28.0,133,"Apr 23, 1988",V. Anichebe,https://cdn.sofifa.org/1x/17/players/169527.png,Nigeria,74.0,74.0,V. Anichebe,3.4,30.0,14
28.0,133,"Feb 19, 1989",S. Aluko,https://cdn.sofifa.org/1x/18/players/173530.png,Nigeria,70.0,70.0,S. Aluko,1.8,27.0,14
27.0,133,"Jun 16, 1989",O. Ighalo,https://cdn.sofifa.org/1x/17/players/185195.png,Nigeria,78.0,77.0,O. Ighalo,8.0,25.0,14
26.0,133,"May 22, 1991",J. Obi,https://cdn.sofifa.org/1x/18/players/193337.png,Nigeria,77.0,74.0,J. Obi,7.0,39.0,14
30.0,133,"Oct 28, 1984",O. Martins,https://cdn.sofifa.org/1x/16/players/137494.png,Nigeria,80.0,80.0,O. Martins,0.0,0.0,14
25.0,133,"Apr 18, 1984",I. Kalu,https://cdn.sofifa.org/1x/11/players/170752.png,Nigeria,69.0,53.0,I. Kalu,0.0,0.0,10
29.0,133,"Jan 20, 1988",E. Echiéjilé,https://cdn.sofifa.org/1x/18/players/185089.png,Nigeria,71.0,71.0,U. Echiejile,1.8,11.0,10
27.0,133,"Mar 2, 1987",S. Okoronkwo,https://cdn.sofifa.org/1x/15/players/167432.png,Nigeria,64.0,64.0,S. Okoronkwo,600.0,3.0,10
25.0,133,"Oct 25, 1985",I. Eliakwu,https://cdn.sofifa.org/1x/12/players/149260.png,Nigeria,2.0,62.0,I. Eliakwu,68.0,9.0,10
18.0,133,"Dec 31, 1990",Y. Alfa,https://cdn.sofifa.org/1x/11/players/190737.png,Nigeria,74.0,60.0,Y. Alfa,0.0,0.0,10
30.0,133,"Oct 28, 1984",O. Martins,https://cdn.sofifa.org/1x/16/players/137494.png,Nigeria,80.0,80.0,O. Martins,0.0,0.0,10
27.0,133,"Mar 10, 1988",A. Agbetu,https://cdn.sofifa.org/1x/16/players/177688.png,Nigeria,61.0,61.0,A. Agbetu,230.0,5.0,10
20.0,133,"Jan 2, 1989",Sunny,https://cdn.sofifa.org/1x/11/players/198172.png,Nigeria,65.0,53.0,Sunny,0.0,0.0,10
27.0,133,"Apr 4, 1983",S. Adeshina,https://cdn.sofifa.org/1x/11/players/137245.png,Nigeria,1.0,59.0,S. Adeshina,67.0,1.0,10
27.0,133,"Oct 10, 1988",J. Chibuike,https://cdn.sofifa.org/1x/17/players/192285.png,Nigeria,72.0,72.0,J. Chibuike,2.2,15.0,10
24.0,133,"May 10, 1986",K. Amuneke,https://cdn.sofifa.org/1x/11/players/159010.png,Nigeria,73.0,68.0,K. Amuneke,0.0,0.0,10
31.0,134,"Jan 31, 1984",M. Tchite,https://cdn.sofifa.org/1x/16/players/157723.png,Rwanda,68.0,68.0,M. Tchite,750.0,10.0,14
21.0,134,"Jul 10, 1991",J. Reindorf,https://cdn.sofifa.org/1x/14/players/216920.png,Rwanda,60.0,53.0,J. Reindorf,0.0,0.0,14
25.0,134,"Apr 3, 1984",J. Mulisa,https://cdn.sofifa.org/1x/11/players/172710.png,Rwanda,60.0,57.0,J. Mulisa,0.0,0.0,10
30.0,135,"May 29, 1987",Luís Leal,https://cdn.sofifa.org/1x/18/players/240659.png,São Tomé & Príncipe,69.0,69.0,Luís Leal,1.0,11.0,18
29.0,135,"May 29, 1987",Luís Leal,https://cdn.sofifa.org/1x/17/players/205425.png,São Tomé & Príncipe,74.0,74.0,Luís Leal,3.3,8.0,14
25.0,136,"Apr 10, 1992",S. Mané,https://cdn.sofifa.org/1x/18/players/208722.png,Senegal,85.0,84.0,S. Mané,37.0,175.0,18
26.0,136,"Jun 20, 1991",K. Koulibaly,https://cdn.sofifa.org/1x/18/players/201024.png,Senegal,87.0,84.0,K. Koulibaly,32.5,96.0,18
22.0,136,"Mar 8, 1995",K. Baldé,https://cdn.sofifa.org/1x/18/players/215785.png,Senegal,88.0,81.0,K. Baldé Diao,25.0,38.0,18
27.0,136,"Sep 26, 1989",I. Gueye,https://cdn.sofifa.org/1x/18/players/193474.png,Senegal,82.0,82.0,I. Gueye,18.5,115.0,18
22.0,136,"Dec 19, 1994",M. Niang,https://cdn.sofifa.org/1x/18/players/204077.png,Senegal,83.0,77.0,M. Niang,12.0,84.0,18
26.0,136,"Aug 25, 1990",S. Sané,https://cdn.sofifa.org/1x/18/players/201956.png,Senegal,81.0,80.0,S. Sané,14.5,47.0,18
20.0,136,"Jul 16, 1996",A. Ndiaye Diedhiou,https://cdn.sofifa.org/1x/18/players/233631.png,Senegal,87.0,74.0,A. Ndiaye Diedhiou,11.0,20.0,18
24.0,136,"Mar 17, 1993",K. Babacar,https://cdn.sofifa.org/1x/18/players/197231.png,Senegal,80.0,76.0,K. Babacar,10.0,59.0,18
27.0,136,"Nov 11, 1989",K. Mbodji,https://cdn.sofifa.org/1x/18/players/198584.png,Senegal,79.0,78.0,K. Mbodji,10.0,24.0,18
26.0,136,"Oct 27, 1990",B. Ndiaye,https://cdn.sofifa.org/1x/18/players/221000.png,Senegal,77.0,76.0,Badou Ndiaye,9.0,68.0,18
29.0,136,"Dec 16, 1987",M. Diouf,https://cdn.sofifa.org/1x/18/players/187084.png,Senegal,77.0,77.0,M. Diouf,9.0,77.0,18
29.0,136,"Dec 16, 1987",M. Diouf,https://cdn.sofifa.org/1x/18/players/187084.png,Senegal,77.0,77.0,M. Diouf,9.0,77.0,14
32.0,136,"May 25, 1985",D. Ba,https://cdn.sofifa.org/1x/18/players/177134.png,Senegal,77.0,77.0,D. Ba,7.0,24.0,14
28.0,136,"Dec 1, 1988",P. Djilobodji,https://cdn.sofifa.org/1x/18/players/197937.png,Senegal,77.0,76.0,P. Djilobodji,7.0,13.0,14
27.0,136,"Apr 4, 1989",I. Baldé,https://cdn.sofifa.org/1x/17/players/197238.png,Senegal,73.0,73.0,I. Baldé,3.0,20.0,14
29.0,136,"Jan 5, 1988",B. Diawara,https://cdn.sofifa.org/1x/18/players/192337.png,Senegal,71.0,71.0,P. Diawara,2.4,7.0,14
27.0,136,"Sep 26, 1989",I. Gueye,https://cdn.sofifa.org/1x/18/players/193474.png,Senegal,82.0,82.0,I. Gueye,18.5,115.0,14
26.0,136,"Oct 26, 1990",H. Saivet,https://cdn.sofifa.org/1x/18/players/183256.png,Senegal,74.0,74.0,H. Saivet,6.0,58.0,14
22.0,136,"Dec 19, 1994",M. Niang,https://cdn.sofifa.org/1x/18/players/204077.png,Senegal,83.0,77.0,M. Niang,12.0,84.0,14
30.0,136,"Jun 3, 1985",P. Cissé,https://cdn.sofifa.org/1x/16/players/177765.png,Senegal,77.0,77.0,P. Cissé,6.5,70.0,14
32.0,136,"Feb 21, 1985",D. N'Doye,https://cdn.sofifa.org/1x/18/players/179875.png,Senegal,71.0,71.0,D. N'Doye,1.9,23.0,14
27.0,136,"Aug 14, 1989",F. Diagne,https://cdn.sofifa.org/1x/18/players/194196.png,Senegal,73.0,73.0,F. Diagne,3.4,24.0,14
29.0,136,"Nov 8, 1980",D. Kamara,https://cdn.sofifa.org/1x/11/players/149249.png,Senegal,78.0,73.0,D. Kamará,0.0,0.0,10
31.0,136,"Dec 18, 1984",M. Sougou,https://cdn.sofifa.org/1x/17/players/168961.png,Senegal,69.0,69.0,M. Sougou,875.0,2.0,10
24.0,136,"May 22, 1988",P. M'Bow,https://cdn.sofifa.org/1x/13/players/183553.png,Senegal,72.0,60.0,P. M'Bow,0.0,0.0,10
29.0,136,"Jul 14, 1985",M. Gomis,https://cdn.sofifa.org/1x/16/players/171783.png,Senegal,64.0,64.0,M. Gomis,400.0,5.0,10
31.0,136,"Apr 4, 1986",P. Diouf,https://cdn.sofifa.org/1x/18/players/177160.png,Senegal,62.0,62.0,P. Diouf,270.0,1.0,10
27.0,136,"Dec 24, 1989",D. Sakho,https://cdn.sofifa.org/1x/18/players/193554.png,Senegal,75.0,75.0,D. Sakho,7.0,25.0,10
21.0,136,"Dec 13, 1987",M. Faye,https://cdn.sofifa.org/1x/11/players/183317.png,Senegal,79.0,52.0,M. Faye,0.0,0.0,10
32.0,136,"Mar 18, 1982",M. Fall,https://cdn.sofifa.org/1x/15/players/183069.png,Senegal,61.0,61.0,M. Fall,130.0,750.0,10
22.0,136,"Mar 7, 1987",I. Gueye,https://cdn.sofifa.org/1x/11/players/197919.png,Senegal,59.0,51.0,I. Gueye,0.0,0.0,10
32.0,136,"Feb 25, 1984",J. Faty,https://cdn.sofifa.org/1x/17/players/134688.png,Senegal,64.0,64.0,J. Faty,250.0,2.0,10
23.0,136,"Feb 27, 1986",M. Dabo,https://cdn.sofifa.org/1x/11/players/177703.png,Senegal,4.0,56.0,M. Dabo,65.0,6.0,10
32.0,138,"Sep 1, 1984",K. Kamara,https://cdn.sofifa.org/1x/18/players/176048.png,Sierra Leone,74.0,74.0,K. Kamara,4.5,10.0,18
24.0,138,"Jan 13, 1993",A. Kamara,https://cdn.sofifa.org/1x/18/players/207552.png,Sierra Leone,74.0,69.0,A. Kamara,1.4,3.0,18
22.0,138,"Jan 10, 1995",M. Turay,https://cdn.sofifa.org/1x/18/players/237051.png,Sierra Leone,75.0,68.0,M. Turay,1.3,3.0,18
23.0,138,"Apr 16, 1994",A. Kamara,https://cdn.sofifa.org/1x/18/players/210798.png,Sierra Leone,71.0,65.0,A. Kamara,750.0,6.0,18
21.0,138,"Jan 1, 1996",A. Bakayoko,https://cdn.sofifa.org/1x/18/players/221141.png,Sierra Leone,65.0,62.0,A. Bakayoko,400.0,2.0,18
29.0,138,"Oct 7, 1987",U. Bangura,https://cdn.sofifa.org/1x/18/players/196615.png,Sierra Leone,67.0,67.0,U. Bangura,600.0,9.0,18
20.0,138,"Feb 28, 1997",M. Bundu,https://cdn.sofifa.org/1x/18/players/236474.png,Sierra Leone,71.0,62.0,M. Bundu,475.0,3.0,18
29.0,138,"Aug 7, 1987",M. Dumbuya,https://cdn.sofifa.org/1x/18/players/194178.png,Sierra Leone,64.0,64.0,M. Dumbuya,350.0,2.0,18
20.0,138,"Nov 16, 1996",G. Davies,https://cdn.sofifa.org/1x/18/players/218922.png,Sierra Leone,70.0,58.0,G. Davies,230.0,2.0,18
28.0,138,"Nov 16, 1987",M. Kamara,https://cdn.sofifa.org/1x/17/players/212092.png,Sierra Leone,63.0,63.0,M. Kamara,325.0,2.0,14
25.0,138,"Jul 27, 1989",M. Bangura,https://cdn.sofifa.org/1x/16/players/200305.png,Sierra Leone,71.0,69.0,M. Bangura,1.3,10.0,14
32.0,138,"Sep 1, 1984",K. Kamara,https://cdn.sofifa.org/1x/18/players/176048.png,Sierra Leone,74.0,74.0,K. Kamara,4.5,10.0,14
25.0,138,"Mar 30, 1990",R. Strasser,https://cdn.sofifa.org/1x/16/players/190604.png,Sierra Leone,66.0,61.0,R. Strasser,290.0,4.0,14
29.0,138,"Aug 7, 1987",M. Dumbuya,https://cdn.sofifa.org/1x/18/players/194178.png,Sierra Leone,64.0,64.0,M. Dumbuya,350.0,2.0,14
22.0,138,"Apr 28, 1992",A. Baggie,https://cdn.sofifa.org/1x/15/players/198152.png,Sierra Leone,65.0,60.0,A. Baggie,190.0,750.0,14
28.0,138,"Sep 15, 1986",M. Lahoud,https://cdn.sofifa.org/1x/16/players/190615.png,Sierra Leone,65.0,65.0,M. Lahoud,425.0,8.0,14
23.0,138,"Sep 5, 1989",A. Kamara,https://cdn.sofifa.org/1x/14/players/205568.png,Sierra Leone,61.0,55.0,A. Kamara,0.0,0.0,14
29.0,138,"Oct 7, 1987",U. Bangura,https://cdn.sofifa.org/1x/18/players/196615.png,Sierra Leone,67.0,67.0,U. Bangura,600.0,9.0,14
24.0,138,"Jan 13, 1993",A. Kamara,https://cdn.sofifa.org/1x/18/players/207552.png,Sierra Leone,74.0,69.0,A. Kamara,1.4,3.0,14
32.0,138,"May 15, 1983",G. Sankoh,https://cdn.sofifa.org/1x/16/players/158242.png,Sierra Leone,71.0,71.0,G. Sankoh,950.0,20.0,10
27.0,138,"Aug 7, 1981",P. Kpaka,https://cdn.sofifa.org/1x/11/players/47158.png,Sierra Leone,2.0,62.0,P. Kpaka,68.0,0.0,10
22.0,138,"Oct 22, 1988",A. Sankoh,https://cdn.sofifa.org/1x/12/players/189522.png,Sierra Leone,70.0,62.0,A. Sankoh,0.0,0.0,10
32.0,138,"Dec 31, 1977",K. Conteh,https://cdn.sofifa.org/1x/11/players/1386.png,Sierra Leone,2.0,65.0,K. Conteh,69.0,0.0,10
24.0,138,"Jun 30, 1985",A. Deen,https://cdn.sofifa.org/1x/11/players/188784.png,Sierra Leone,4.0,55.0,A. Deen,58.0,0.0,10
25.0,138,"Mar 30, 1990",R. Strasser,https://cdn.sofifa.org/1x/16/players/190604.png,Sierra Leone,66.0,61.0,R. Strasser,290.0,4.0,10
26.0,138,"Jan 24, 1988",A. Bangura,https://cdn.sofifa.org/1x/15/players/172951.png,Sierra Leone,60.0,60.0,A. Bangura,250.0,4.0,10
32.0,138,"Sep 1, 1984",K. Kamara,https://cdn.sofifa.org/1x/18/players/176048.png,Sierra Leone,74.0,74.0,K. Kamara,4.5,10.0,10
27.0,138,"Apr 10, 1982",I. Kargbo,https://cdn.sofifa.org/1x/11/players/135107.png,Sierra Leone,70.0,65.0,I. Kargbo,4.0,0.0,10
21.0,138,"Oct 22, 1987",H. Sesay,https://cdn.sofifa.org/1x/11/players/191177.png,Sierra Leone,64.0,55.0,H. Sesay,0.0,0.0,10
28.0,139,"Oct 5, 1988",L. Abdi,https://cdn.sofifa.org/1x/18/players/188375.png,Somalia,68.0,68.0,L. Abdi,900.0,11.0,18
28.0,139,"Oct 5, 1988",L. Abdi,https://cdn.sofifa.org/1x/18/players/188375.png,Somalia,68.0,68.0,L. Abdi,900.0,11.0,14
19.0,139,"Feb 24, 1990",A. Daud,https://cdn.sofifa.org/1x/11/players/191244.png,Somalia,72.0,66.0,A. Daud,0.0,0.0,10
23.0,139,"Sep 14, 1985",Y. Ismail,https://cdn.sofifa.org/1x/11/players/181020.png,Somalia,65.0,56.0,Y. Ismail,0.0,0.0,10
25.0,139,"Aug 5, 1985",M. Ahamed Jama,https://cdn.sofifa.org/1x/12/players/192760.png,Somalia,66.0,59.0,Mohammed Ahamed,0.0,0.0,10
24.0,140,"Oct 9, 1992",B. Zungu,https://cdn.sofifa.org/1x/18/players/220245.png,South Africa,80.0,75.0,B. Zungu,9.0,17.0,18
32.0,140,"Sep 25, 1984",S. Tshabalala,https://cdn.sofifa.org/1x/18/players/183883.png,South Africa,76.0,76.0,S. Tshabalala,6.0,1.0,18
30.0,140,"Jun 20, 1987",I. Khune,https://cdn.sofifa.org/1x/18/players/165247.png,South Africa,77.0,77.0,I. Khune,5.5,1.0,18
27.0,140,"Apr 11, 1990",T. Serero,https://cdn.sofifa.org/1x/18/players/202746.png,South Africa,75.0,74.0,T. Serero,5.5,12.0,18
26.0,140,"Mar 11, 1991",K. Mokotjo,https://cdn.sofifa.org/1x/18/players/199169.png,South Africa,73.0,72.0,K. Mokotjo,3.6,30.0,18
29.0,140,"Dec 13, 1987",T. Matlaba,https://cdn.sofifa.org/1x/18/players/207785.png,South Africa,74.0,74.0,T. Matlaba,4.3,1.0,18
24.0,140,"Jan 22, 1993",K. Dolly,https://cdn.sofifa.org/1x/18/players/225139.png,South Africa,75.0,72.0,K. Dolly,3.9,16.0,18
25.0,140,"Aug 21, 1991",L. Veldwijk,https://cdn.sofifa.org/1x/18/players/208153.png,South Africa,73.0,71.0,L. Veldwijk,2.9,10.0,18
27.0,140,"Apr 10, 1990",A. Jali,https://cdn.sofifa.org/1x/18/players/193234.png,South Africa,71.0,71.0,A. Jali,2.4,12.0,18
22.0,140,"Nov 9, 1994",L. Phiri,https://cdn.sofifa.org/1x/18/players/213725.png,South Africa,80.0,71.0,L. Phiri,3.2,13.0,18
23.0,140,"Feb 18, 1994",A. Mobara,https://cdn.sofifa.org/1x/18/players/234822.png,South Africa,79.0,72.0,A. Mobara,3.7,1.0,18
34.0,140,"Mar 17, 1982",S. Pienaar,https://cdn.sofifa.org/1x/17/players/50327.png,South Africa,75.0,75.0,S. Pienaar,2.0,6.0,14
27.0,140,"Apr 10, 1990",A. Jali,https://cdn.sofifa.org/1x/18/players/193234.png,South Africa,71.0,71.0,A. Jali,2.4,12.0,14
27.0,140,"Apr 11, 1990",T. Serero,https://cdn.sofifa.org/1x/18/players/202746.png,South Africa,75.0,74.0,T. Serero,5.5,12.0,14
26.0,140,"Jul 8, 1990",K. Erasmus,https://cdn.sofifa.org/1x/18/players/182528.png,South Africa,70.0,69.0,K. Erasmus,1.3,15.0,14
27.0,140,"May 31, 1989",S. Myeni,https://cdn.sofifa.org/1x/17/players/208012.png,South Africa,73.0,72.0,S. Myeni,2.4,30.0,14
27.0,140,"May 1, 1989",M. Mahlangu,https://cdn.sofifa.org/1x/17/players/194190.png,South Africa,72.0,72.0,M. Mahlangu,0.0,0.0,14
30.0,140,"Jun 20, 1987",I. Khune,https://cdn.sofifa.org/1x/18/players/165247.png,South Africa,77.0,77.0,I. Khune,5.5,1.0,14
23.0,140,"Oct 31, 1992",A. Patosi,https://cdn.sofifa.org/1x/17/players/203632.png,South Africa,74.0,71.0,A. Patosi,2.1,3.0,14
31.0,140,"Mar 16, 1986",B. Parker,https://cdn.sofifa.org/1x/18/players/190471.png,South Africa,72.0,72.0,B. Parker,2.8,1.0,14
27.0,140,"Oct 21, 1987",A. Ngcongca,https://cdn.sofifa.org/1x/16/players/186564.png,South Africa,72.0,72.0,A. Ngcongca,1.7,30.0,14
