age,country_code,dob,full_name,image,nation,potential,rating,short_name,value,wage,year
34.0,54,"Nov 8, 1980",Luís Fabiano,https://cdn.sofifa.org/1x/16/players/136194.png,Brazil,77.0,77.0,Luís Fabiano,3.7,50.0,10
32.0,54,"Nov 11, 1983",Dinei,https://cdn.sofifa.org/1x/17/players/180738.png,Brazil,70.0,70.0,Dinei,1.1,5.0,10
22.0,54,"Sep 14, 1986",Luís,https://cdn.sofifa.org/1x/11/players/183810.png,Brazil,73.0,66.0,Luís,0.0,0.0,10
25.0,56,"Jul 12, 1991",J. Rodríguez,https://cdn.sofifa.org/1x/18/players/198710.png,Colombia,90.0,87.0,J. Rodríguez,63.0,250.0,18
31.0,56,"Feb 10, 1986",Falcao,https://cdn.sofifa.org/1x/18/players/167397.png,Colombia,85.0,85.0,Falcao,34.5,68.0,18
30.0,56,"Sep 8, 1986",C. Bacca,https://cdn.sofifa.org/1x/18/players/207664.png,Colombia,82.0,82.0,C. Bacca,21.5,125.0,18
29.0,56,"May 26, 1988",J. Cuadrado,https://cdn.sofifa.org/1x/18/players/193082.png,Colombia,83.0,83.0,J. Cuadrado,25.5,130.0,18
21.0,56,"Jun 12, 1996",D. Sánchez,https://cdn.sofifa.org/1x/18/players/220793.png,Colombia,88.0,82.0,D. Sánchez,26.0,76.0,18
26.0,56,"Apr 18, 1991",L. Muriel,https://cdn.sofifa.org/1x/18/players/199110.png,Colombia,81.0,80.0,L. Muriel,17.5,26.0,18
25.0,56,"May 27, 1992",J. Murillo,https://cdn.sofifa.org/1x/18/players/201377.png,Colombia,84.0,80.0,J. Murillo,16.0,64.0,18
24.0,56,"Jul 7, 1992",J. Izquierdo,https://cdn.sofifa.org/1x/18/players/219411.png,Colombia,80.0,78.0,J. Izquierdo,13.0,46.0,18
26.0,56,"Apr 1, 1991",D. Zapata,https://cdn.sofifa.org/1x/18/players/215333.png,Colombia,79.0,78.0,D. Zapata,12.5,67.0,18
24.0,56,"Jan 18, 1993",J. Quintero,https://cdn.sofifa.org/1x/18/players/210513.png,Colombia,82.0,77.0,J. Quintero,12.0,14.0,18
26.0,56,"Apr 2, 1991",Y. Chará,https://cdn.sofifa.org/1x/18/players/214132.png,Colombia,78.0,78.0,Y. Chará,11.0,6.0,18
31.0,56,"Feb 10, 1986",Falcao,https://cdn.sofifa.org/1x/18/players/167397.png,Colombia,85.0,85.0,Falcao,34.5,68.0,14
25.0,56,"Jul 12, 1991",J. Rodríguez,https://cdn.sofifa.org/1x/18/players/198710.png,Colombia,90.0,87.0,J. Rodríguez,63.0,250.0,14
29.0,56,"May 26, 1988",J. Cuadrado,https://cdn.sofifa.org/1x/18/players/193082.png,Colombia,83.0,83.0,J. Cuadrado,25.5,130.0,14
27.0,56,"May 19, 1990",V. Ibarbo,https://cdn.sofifa.org/1x/18/players/204550.png,Colombia,72.0,72.0,V. Ibarbo,3.3,5.0,14
24.0,56,"Jan 18, 1993",J. Quintero,https://cdn.sofifa.org/1x/18/players/210513.png,Colombia,82.0,77.0,J. Quintero,12.0,14.0,14
26.0,56,"Apr 18, 1991",L. Muriel,https://cdn.sofifa.org/1x/18/players/199110.png,Colombia,81.0,80.0,L. Muriel,17.5,26.0,14
28.0,56,"Oct 3, 1986",J. Martínez,https://cdn.sofifa.org/1x/16/players/196144.png,Colombia,83.0,83.0,J. Martínez,0.0,0.0,14
29.0,56,"Jun 30, 1986",F. Guarín,https://cdn.sofifa.org/1x/16/players/169051.png,Colombia,80.0,80.0,F. Guarín,0.0,0.0,14
29.0,56,"Jul 26, 1987",F. Montero,https://cdn.sofifa.org/1x/18/players/190919.png,Colombia,76.0,76.0,F. Montero,7.5,21.0,14
31.0,56,"Jan 22, 1986",A. Ramos,https://cdn.sofifa.org/1x/18/players/176619.png,Colombia,76.0,76.0,A. Ramos,7.0,15.0,14
26.0,56,"Apr 1, 1991",D. Zapata,https://cdn.sofifa.org/1x/18/players/215333.png,Colombia,79.0,78.0,D. Zapata,12.5,67.0,14
27.0,56,"Mar 30, 1987",J. Pino,https://cdn.sofifa.org/1x/15/players/179713.png,Colombia,70.0,68.0,J. Pino,0.0,0.0,10
32.0,56,"Apr 28, 1977",J. Bolaño,https://cdn.sofifa.org/1x/11/players/103699.png,Colombia,72.0,64.0,J. Bolaño,0.0,0.0,10
20.0,56,"Jan 12, 1989",M. Arroyo,https://cdn.sofifa.org/1x/11/players/197410.png,Colombia,73.0,59.0,M. Arroyo,0.0,0.0,10
37.0,56,"Sep 8, 1976",S. Vanegas,https://cdn.sofifa.org/1x/15/players/174375.png,Colombia,66.0,66.0,S. Vanegas,0.0,750.0,10
26.0,56,"Jan 15, 1988",J. Mosquera,https://cdn.sofifa.org/1x/15/players/176430.png,Colombia,67.0,63.0,J. Mosquera,400.0,4.0,10
28.0,56,"Oct 3, 1986",J. Martínez,https://cdn.sofifa.org/1x/16/players/196144.png,Colombia,83.0,83.0,J. Martínez,0.0,0.0,10
32.0,56,"Jan 6, 1985",A. Aguilar,https://cdn.sofifa.org/1x/18/players/177974.png,Colombia,73.0,73.0,A. Aguilar,2.3,4.0,10
32.0,56,"May 17, 1985",T. Gutiérrez,https://cdn.sofifa.org/1x/18/players/196150.png,Colombia,78.0,78.0,T. Gutiérrez,8.5,6.0,10
29.0,56,"May 26, 1988",J. Cuadrado,https://cdn.sofifa.org/1x/18/players/193082.png,Colombia,83.0,83.0,Cuadrado,25.5,130.0,10
34.0,56,"Jan 27, 1983",J. Estrada,https://cdn.sofifa.org/1x/18/players/193339.png,Colombia,66.0,66.0,J. Estrada,325.0,1.0,10
27.0,56,"Aug 17, 1986",L. Mosquera,https://cdn.sofifa.org/1x/15/players/197950.png,Colombia,64.0,64.0,L. Mosquera,600.0,8.0,10
26.0,59,"Jun 14, 1991",A. Carrillo,https://cdn.sofifa.org/1x/18/players/203299.png,Peru,79.0,78.0,A. Carrillo,12.0,15.0,18
32.0,59,"Oct 26, 1984",J. Farfán,https://cdn.sofifa.org/1x/18/players/158133.png,Peru,79.0,79.0,J. Farfán,10.0,54.0,18
26.0,59,"Jul 25, 1990",R. Ruidíaz,https://cdn.sofifa.org/1x/18/players/204538.png,Peru,77.0,76.0,R. Ruidíaz,9.0,16.0,18
26.0,59,"Jul 27, 1990",P. Hurtado,https://cdn.sofifa.org/1x/18/players/211124.png,Peru,76.0,75.0,P. Hurtado,8.0,11.0,18
27.0,59,"Jul 10, 1989",C. Zambrano,https://cdn.sofifa.org/1x/18/players/187132.png,Peru,76.0,75.0,C. Zambrano,6.5,1.0,18
21.0,59,"Jul 28, 1995",R. Tapia,https://cdn.sofifa.org/1x/18/players/220673.png,Peru,78.0,73.0,R. Tapia,4.6,11.0,18
25.0,59,"May 4, 1992",A. Callens,https://cdn.sofifa.org/1x/18/players/211522.png,Peru,78.0,72.0,A. Callens,3.6,6.0,18
27.0,59,"Mar 2, 1990",L. Advíncula,https://cdn.sofifa.org/1x/18/players/204539.png,Peru,73.0,73.0,L. Advíncula,3.3,50.0,18
27.0,59,"Apr 7, 1990",Y. Yotún,https://cdn.sofifa.org/1x/18/players/204542.png,Peru,71.0,71.0,Y. Yotún,2.4,7.0,18
23.0,59,"Sep 17, 1993",Y. Reyna,https://cdn.sofifa.org/1x/18/players/214000.png,Peru,75.0,70.0,Y. Reyna,2.4,6.0,18
38.0,59,"Oct 3, 1978",C. Pizarro,https://cdn.sofifa.org/1x/18/players/25420.png,Peru,75.0,75.0,C. Pizarro,2.4,26.0,18
26.0,59,"Jun 14, 1991",A. Carrillo,https://cdn.sofifa.org/1x/18/players/203299.png,Peru,79.0,78.0,A. Carrillo,12.0,15.0,14
32.0,59,"Oct 26, 1984",J. Farfán,https://cdn.sofifa.org/1x/18/players/158133.png,Peru,79.0,79.0,J. Farfán,10.0,54.0,14
27.0,59,"Jul 10, 1989",C. Zambrano,https://cdn.sofifa.org/1x/18/players/187132.png,Peru,76.0,75.0,C. Zambrano,6.5,1.0,14
30.0,59,"Jan 1, 1984",P. Guerrero,https://cdn.sofifa.org/1x/15/players/150525.png,Peru,78.0,78.0,P. Guerrero,0.0,0.0,14
38.0,59,"Oct 3, 1978",C. Pizarro,https://cdn.sofifa.org/1x/18/players/25420.png,Peru,75.0,75.0,C. Pizarro,2.4,26.0,14
32.0,59,"Oct 5, 1983",J. Vargas,https://cdn.sofifa.org/1x/17/players/167305.png,Peru,75.0,75.0,J. Vargas,2.3,8.0,14
26.0,59,"Jul 27, 1990",P. Hurtado,https://cdn.sofifa.org/1x/18/players/211124.png,Peru,76.0,75.0,P. Hurtado,8.0,11.0,14
30.0,59,"Sep 21, 1984",R. Cruzado,https://cdn.sofifa.org/1x/16/players/179695.png,Peru,72.0,72.0,R. Cruzado,0.0,0.0,14
23.0,59,"May 14, 1994",E. Flores,https://cdn.sofifa.org/1x/18/players/210951.png,Peru,74.0,66.0,E. Flores,950.0,4.0,14
23.0,59,"Nov 23, 1991",C. Cueva,https://cdn.sofifa.org/1x/16/players/214692.png,Peru,75.0,71.0,C. Cueva,2.1,25.0,14
22.0,59,"Jun 9, 1993",J. Deza,https://cdn.sofifa.org/1x/16/players/220150.png,Peru,75.0,68.0,J. Deza,1.2,8.0,14
20.0,59,"May 24, 1989",A. Cueto,https://cdn.sofifa.org/1x/11/players/186626.png,Peru,67.0,65.0,A. Cueto,0.0,0.0,10
36.0,59,"Dec 12, 1974",N. Solano,https://cdn.sofifa.org/1x/12/players/3366.png,Peru,1.0,62.0,N. Solano,62.0,1.0,10
36.0,59,"Aug 9, 1978",J. Fano,https://cdn.sofifa.org/1x/16/players/195890.png,Peru,65.0,65.0,J. Fano,70.0,1.0,10
28.0,59,"Apr 18, 1983",H. Rengifo,https://cdn.sofifa.org/1x/12/players/183093.png,Peru,70.0,70.0,H. Rengifo,0.0,0.0,10
19.0,59,"Aug 23, 1990",R. Manco,https://cdn.sofifa.org/1x/11/players/186940.png,Peru,77.0,68.0,R. Manco,0.0,0.0,10
38.0,59,"Oct 3, 1978",C. Pizarro,https://cdn.sofifa.org/1x/18/players/25420.png,Peru,75.0,75.0,C. Pizarro,2.4,26.0,10
27.0,59,"Jan 8, 1988",D. Chávez,https://cdn.sofifa.org/1x/16/players/176736.png,Peru,66.0,65.0,D. Chávez,0.0,0.0,10
29.0,59,"May 10, 1983",W. Aguirre,https://cdn.sofifa.org/1x/13/players/177763.png,Peru,1.0,68.0,W. Aguirre,68.0,1.0,10
24.0,59,"Feb 18, 1985",J. González-Vigil,https://cdn.sofifa.org/1x/11/players/173180.png,Peru,74.0,64.0,J. González-Vigil,0.0,0.0,10
26.0,59,"Feb 19, 1986",J. Ross,https://cdn.sofifa.org/1x/13/players/191103.png,Peru,62.0,59.0,J. Ross,0.0,0.0,10
33.0,59,"Mar 31, 1984",A. Rodríguez,https://cdn.sofifa.org/1x/18/players/168580.png,Peru,73.0,73.0,A. Rodríguez,1.6,4.0,10
30.0,60,"Jan 24, 1987",L. Suárez,https://cdn.sofifa.org/1x/18/players/176580.png,Uruguay,92.0,92.0,L. Suárez,97.0,510.0,18
30.0,60,"Feb 14, 1987",E. Cavani,https://cdn.sofifa.org/1x/18/players/179813.png,Uruguay,88.0,88.0,E. Cavani,57.0,210.0,18
31.0,60,"Feb 16, 1986",D. Godín,https://cdn.sofifa.org/1x/18/players/182493.png,Uruguay,88.0,88.0,D. Godín,40.0,125.0,18
22.0,60,"Jan 20, 1995",J. Giménez,https://cdn.sofifa.org/1x/18/players/216460.png,Uruguay,87.0,83.0,J. Giménez,28.5,53.0,18
26.0,60,"Oct 7, 1990",S. Coates,https://cdn.sofifa.org/1x/18/players/197655.png,Uruguay,82.0,81.0,S. Coates,17.5,21.0,18
25.0,60,"Aug 24, 1991",M. Vecino,https://cdn.sofifa.org/1x/18/players/219985.png,Uruguay,82.0,79.0,M. Vecino,13.5,64.0,18
24.0,60,"Mar 24, 1993",D. Rolán,https://cdn.sofifa.org/1x/18/players/213114.png,Uruguay,81.0,78.0,D. Rolán,13.5,43.0,18
24.0,60,"Feb 7, 1993",D. Laxalt,https://cdn.sofifa.org/1x/18/players/213400.png,Uruguay,81.0,78.0,D. Laxalt,13.0,30.0,18
21.0,60,"Feb 11, 1996",L. Torreira,https://cdn.sofifa.org/1x/18/players/223959.png,Uruguay,86.0,78.0,L. Torreira,15.0,30.0,18
22.0,60,"Jun 11, 1995",G. Pereiro,https://cdn.sofifa.org/1x/18/players/229636.png,Uruguay,81.0,76.0,G. Pereiro,10.5,17.0,18
26.0,60,"Dec 2, 1990",G. Ramírez,https://cdn.sofifa.org/1x/18/players/201508.png,Uruguay,80.0,79.0,G. Ramírez,15.0,47.0,18
30.0,60,"Feb 14, 1987",E. Cavani,https://cdn.sofifa.org/1x/18/players/179813.png,Uruguay,88.0,88.0,E. Cavani,57.0,210.0,14
30.0,60,"Jan 24, 1987",L. Suárez,https://cdn.sofifa.org/1x/18/players/176580.png,Uruguay,92.0,92.0,L. Suárez,97.0,510.0,14
26.0,60,"Dec 2, 1990",G. Ramírez,https://cdn.sofifa.org/1x/18/players/201508.png,Uruguay,80.0,79.0,G. Ramirez,15.0,47.0,14
31.0,60,"Feb 16, 1986",D. Godín,https://cdn.sofifa.org/1x/18/players/182493.png,Uruguay,88.0,88.0,D. Godín,40.0,125.0,14
31.0,60,"Jun 16, 1986",F. Muslera,https://cdn.sofifa.org/1x/18/players/182494.png,Uruguay,81.0,81.0,F. Muslera,11.0,52.0,14
31.0,60,"Sep 30, 1985",C. Rodríguez,https://cdn.sofifa.org/1x/18/players/170664.png,Uruguay,75.0,75.0,C. Rodríguez,0.0,0.0,14
30.0,60,"Apr 14, 1987",M. Cauteruccio,https://cdn.sofifa.org/1x/18/players/215292.png,Uruguay,72.0,72.0,M. Cauteruccio,3.0,23.0,14
30.0,60,"Apr 7, 1987",M. Cáceres,https://cdn.sofifa.org/1x/18/players/182495.png,Uruguay,2.0,78.0,M. Cáceres,78.0,2.0,14
32.0,60,"Sep 14, 1984",G. Castro,https://cdn.sofifa.org/1x/18/players/174379.png,Uruguay,75.0,75.0,G. Castro,5.0,22.0,14
26.0,60,"Aug 8, 1990",A. Hernández,https://cdn.sofifa.org/1x/18/players/188484.png,Uruguay,75.0,75.0,A. Hernández,7.5,14.0,14
21.0,60,"Oct 1, 1993",N. López,https://cdn.sofifa.org/1x/16/players/207715.png,Uruguay,1.0,74.0,N. López,81.0,4.8,14
31.0,60,"Oct 11, 1985",A. Fernández,https://cdn.sofifa.org/1x/18/players/188417.png,Uruguay,65.0,65.0,A. Fernández,475.0,3.0,10
31.0,60,"Nov 19, 1984",J. Fucile,https://cdn.sofifa.org/1x/17/players/178691.png,Uruguay,74.0,74.0,J. Fucile,0.0,0.0,10
27.0,60,"May 2, 1983",C. Valdez,https://cdn.sofifa.org/1x/11/players/173832.png,Uruguay,70.0,65.0,C. Valdez,0.0,0.0,10
31.0,60,"Jun 2, 1980",M. Bogliacino,https://cdn.sofifa.org/1x/12/players/158217.png,Uruguay,73.0,73.0,M. Bogliacino,0.0,0.0,10
24.0,60,"Dec 28, 1984",M. Amado,https://cdn.sofifa.org/1x/11/players/193292.png,Uruguay,70.0,55.0,M. Amado,0.0,0.0,10
31.0,60,"Oct 9, 1979",G. Sorondo,https://cdn.sofifa.org/1x/12/players/24589.png,Uruguay,71.0,71.0,G. Sorondo,0.0,0.0,10
31.0,60,"Jan 13, 1985",J. Rodríguez,https://cdn.sofifa.org/1x/17/players/193293.png,Uruguay,73.0,73.0,J. Rodríguez,2.4,30.0,10
32.0,60,"Jan 13, 1977",M. Acosta,https://cdn.sofifa.org/1x/11/players/176656.png,Uruguay,78.0,70.0,M. Acosta,0.0,0.0,10
27.0,60,"Mar 6, 1982",W. Peralta,https://cdn.sofifa.org/1x/11/players/164369.png,Uruguay,76.0,69.0,W. Peralta,0.0,0.0,10
28.0,60,"Apr 16, 1985",M. Alonso,https://cdn.sofifa.org/1x/14/players/176657.png,Uruguay,61.0,61.0,Matías Alonso,0.0,0.0,10
36.0,60,"Dec 9, 1980",S. Silva,https://cdn.sofifa.org/1x/18/players/139799.png,Uruguay,72.0,72.0,M. Silva,1.1,9.0,10
30.0,72,"Dec 15, 1986",K. Navas,https://cdn.sofifa.org/1x/18/players/193041.png,Costa Rica,85.0,85.0,K. Navas,24.5,165.0,18
25.0,72,"Jun 26, 1992",J. Campbell,https://cdn.sofifa.org/1x/18/players/204713.png,Costa Rica,80.0,77.0,J. Campbell,11.0,92.0,18
29.0,72,"May 27, 1988",C. Borges,https://cdn.sofifa.org/1x/18/players/190799.png,Costa Rica,78.0,78.0,C. Borges,8.0,26.0,18
31.0,72,"Aug 18, 1985",B. Ruíz,https://cdn.sofifa.org/1x/18/players/176949.png,Costa Rica,76.0,76.0,B. Ruíz,7.0,19.0,18
28.0,72,"Jun 3, 1989",O. Duarte,https://cdn.sofifa.org/1x/18/players/212772.png,Costa Rica,76.0,76.0,O. Duarte,6.0,30.0,18
29.0,72,"Feb 8, 1988",G. González,https://cdn.sofifa.org/1x/18/players/208379.png,Costa Rica,76.0,76.0,G. González,6.0,52.0,18
29.0,72,"Jan 1, 1988",K. Waston,https://cdn.sofifa.org/1x/18/players/216811.png,Costa Rica,74.0,74.0,K. Waston,4.4,9.0,18
27.0,72,"Feb 18, 1990",D. Guzman,https://cdn.sofifa.org/1x/18/players/236999.png,Costa Rica,73.0,72.0,D. Guzman,2.9,6.0,18
22.0,72,"Jul 9, 1994",R. Matarrita,https://cdn.sofifa.org/1x/18/players/232230.png,Costa Rica,78.0,71.0,R. Matarrita,2.8,5.0,18
27.0,72,"Oct 24, 1989",C. Gamboa,https://cdn.sofifa.org/1x/18/players/198553.png,Costa Rica,71.0,71.0,C. Gamboa,2.0,32.0,18
27.0,72,"Feb 18, 1990",B. Oviedo,https://cdn.sofifa.org/1x/18/players/198335.png,Costa Rica,72.0,72.0,B. Oviedo,2.6,8.0,18
25.0,72,"Jun 26, 1992",J. Campbell,https://cdn.sofifa.org/1x/18/players/204713.png,Costa Rica,80.0,77.0,J. Campbell,11.0,92.0,14
31.0,72,"Aug 18, 1985",B. Ruíz,https://cdn.sofifa.org/1x/18/players/176949.png,Costa Rica,76.0,76.0,B. Ruíz,7.0,19.0,14
29.0,72,"May 27, 1988",C. Borges,https://cdn.sofifa.org/1x/18/players/190799.png,Costa Rica,78.0,78.0,C. Borges,8.0,26.0,14
30.0,72,"Dec 15, 1986",K. Navas,https://cdn.sofifa.org/1x/18/players/193041.png,Costa Rica,85.0,85.0,K. Navas,24.5,165.0,14
30.0,72,"Oct 4, 1983",M. Barrantes,https://cdn.sofifa.org/1x/15/players/193053.png,Costa Rica,72.0,72.0,M. Barrantes,2.4,25.0,14
28.0,72,"Apr 28, 1989",E. Alvarado,https://cdn.sofifa.org/1x/18/players/198040.png,Costa Rica,67.0,67.0,E. Alvarado,525.0,14.0,14
34.0,72,"Mar 25, 1982",A. Saborío,https://cdn.sofifa.org/1x/17/players/155827.png,Costa Rica,70.0,70.0,A. Saborío,725.0,4.0,14
27.0,72,"Oct 24, 1989",C. Gamboa,https://cdn.sofifa.org/1x/18/players/198553.png,Costa Rica,71.0,71.0,C. Gamboa,2.0,32.0,14
28.0,72,"Jun 3, 1989",O. Duarte,https://cdn.sofifa.org/1x/18/players/212772.png,Costa Rica,76.0,76.0,O. Duarte,6.0,30.0,14
27.0,72,"Feb 18, 1990",B. Oviedo,https://cdn.sofifa.org/1x/18/players/198335.png,Costa Rica,72.0,72.0,B. Oviedo,2.6,8.0,14
23.0,72,"Mar 25, 1991",D. Calvo,https://cdn.sofifa.org/1x/15/players/213706.png,Costa Rica,70.0,64.0,D. Calvo,475.0,7.0,14
23.0,72,"Jun 1, 1988",D. Myrie,https://cdn.sofifa.org/1x/12/players/195328.png,Costa Rica,71.0,61.0,D. Myrie,0.0,0.0,10
27.0,72,"Jun 27, 1984",K. Morsink,https://cdn.sofifa.org/1x/12/players/180997.png,Costa Rica,61.0,59.0,K. Morsink,0.0,0.0,10
24.0,72,"Aug 9, 1985",D. Marshall,https://cdn.sofifa.org/1x/11/players/193043.png,Costa Rica,71.0,63.0,D. Marshall,0.0,0.0,10
23.0,72,"Sep 30, 1986",M. Angulo,https://cdn.sofifa.org/1x/11/players/195364.png,Costa Rica,69.0,61.0,M. Angulo,0.0,0.0,10
24.0,72,"Jul 10, 1984",C. Johnson,https://cdn.sofifa.org/1x/11/players/176947.png,Costa Rica,63.0,58.0,C. Johnson,2.0,0.0,10
31.0,72,"Apr 9, 1982",C. Hernández,https://cdn.sofifa.org/1x/14/players/176948.png,Costa Rica,69.0,69.0,C. Hernández,0.0,0.0,10
31.0,72,"Aug 18, 1985",B. Ruíz,https://cdn.sofifa.org/1x/18/players/176949.png,Costa Rica,76.0,76.0,B. Ruíz,7.0,19.0,10
25.0,72,"Jun 30, 1984",G. Badilla,https://cdn.sofifa.org/1x/11/players/176952.png,Costa Rica,64.0,62.0,G. Badilla,2.0,0.0,10
24.0,72,"Feb 14, 1987",P. Herrera,https://cdn.sofifa.org/1x/12/players/194628.png,Costa Rica,1.0,68.0,P. Herrera,72.0,5.0,10
31.0,72,"Oct 1, 1979",G. Martínez,https://cdn.sofifa.org/1x/12/players/50247.png,Costa Rica,66.0,66.0,G. Martínez,0.0,0.0,10
29.0,72,"May 27, 1988",C. Borges,https://cdn.sofifa.org/1x/18/players/190799.png,Costa Rica,78.0,78.0,C. Borges,8.0,26.0,10
24.0,83,"Jan 6, 1993",J. Corona,https://cdn.sofifa.org/1x/18/players/193165.png,Mexico,84.0,81.0,J. Corona,22.5,17.0,18
29.0,83,"Jun 1, 1988",J. Hernández,https://cdn.sofifa.org/1x/18/players/178224.png,Mexico,79.0,79.0,J. Hernández,12.5,125.0,18
28.0,83,"Mar 1, 1989",C. Vela,https://cdn.sofifa.org/1x/18/players/169416.png,Mexico,81.0,81.0,C. Vela,0.0,0.0,18
21.0,83,"Jul 30, 1995",H. Lozano,https://cdn.sofifa.org/1x/18/players/221992.png,Mexico,85.0,79.0,H. Lozano,17.5,20.0,18
30.0,83,"Sep 28, 1986",A. Guardado,https://cdn.sofifa.org/1x/18/players/171897.png,Mexico,81.0,81.0,A. Guardado,16.5,32.0,18
27.0,83,"Apr 26, 1990",J. dos Santos,https://cdn.sofifa.org/1x/18/players/170370.png,Mexico,79.0,79.0,J. dos Santos,13.0,13.0,18
27.0,83,"Apr 19, 1990",H. Herrera,https://cdn.sofifa.org/1x/18/players/156519.png,Mexico,80.0,80.0,H. Herrera,15.0,19.0,18
27.0,83,"Jul 21, 1989",M. Fabián,https://cdn.sofifa.org/1x/18/players/186307.png,Mexico,79.0,79.0,M. Fabián,13.0,38.0,18
26.0,83,"May 5, 1991",R. Jiménez,https://cdn.sofifa.org/1x/18/players/204838.png,Mexico,79.0,77.0,R. Jiménez,11.0,16.0,18
29.0,83,"Jan 17, 1988",H. Moreno,https://cdn.sofifa.org/1x/18/players/173432.png,Mexico,79.0,79.0,H. Moreno,10.0,36.0,18
22.0,83,"Jun 15, 1995",E. Gutiérrez,https://cdn.sofifa.org/1x/18/players/220854.png,Mexico,84.0,76.0,E. Gutiérrez,11.0,30.0,18
29.0,83,"Jun 1, 1988",J. Hernández,https://cdn.sofifa.org/1x/18/players/178224.png,Mexico,79.0,79.0,J. Hernández,12.5,125.0,14
28.0,83,"Mar 1, 1989",C. Vela,https://cdn.sofifa.org/1x/18/players/169416.png,Mexico,81.0,81.0,C. Vela,0.0,0.0,14
28.0,83,"May 11, 1989",G. dos Santos,https://cdn.sofifa.org/1x/18/players/170369.png,Mexico,78.0,78.0,G. dos Santos,10.5,12.0,14
30.0,83,"Sep 28, 1986",A. Guardado,https://cdn.sofifa.org/1x/18/players/171897.png,Mexico,81.0,81.0,A. Guardado,16.5,32.0,14
29.0,83,"Jan 17, 1988",H. Moreno,https://cdn.sofifa.org/1x/18/players/173432.png,Mexico,79.0,79.0,H. Moreno,10.0,36.0,14
27.0,83,"Apr 19, 1990",H. Herrera,https://cdn.sofifa.org/1x/18/players/156519.png,Mexico,80.0,80.0,H. Herrera,15.0,19.0,14
33.0,83,"Jan 12, 1984",O. Peralta,https://cdn.sofifa.org/1x/18/players/158543.png,Mexico,1.0,75.0,O. Peralta,75.0,1.0,14
26.0,83,"May 5, 1991",R. Jiménez,https://cdn.sofifa.org/1x/18/players/204838.png,Mexico,79.0,77.0,R. Jiménez,11.0,16.0,14
27.0,83,"Apr 26, 1990",J. dos Santos,https://cdn.sofifa.org/1x/18/players/170370.png,Mexico,79.0,79.0,J. Dos Santos,13.0,13.0,14
27.0,83,"Feb 11, 1990",J. Aquino,https://cdn.sofifa.org/1x/18/players/192350.png,Mexico,77.0,77.0,J. Aquino,9.5,65.0,14
27.0,83,"Mar 29, 1990",C. Peña,https://cdn.sofifa.org/1x/18/players/186999.png,Mexico,69.0,69.0,C. Peña,1.1,29.0,14
33.0,83,"Apr 29, 1977",J. Beltrán,https://cdn.sofifa.org/1x/11/players/139009.png,Mexico,1.0,68.0,J. Beltrán,75.0,0.0,10
32.0,83,"May 18, 1982",O. Razo,https://cdn.sofifa.org/1x/15/players/177153.png,Mexico,58.0,58.0,O. Razo,0.0,0.0,10
22.0,83,"Nov 29, 1986",V. Estrada,https://cdn.sofifa.org/1x/11/players/192513.png,Mexico,72.0,55.0,V. Estrada,0.0,0.0,10
21.0,83,"Feb 8, 1992",B. Leyva,https://cdn.sofifa.org/1x/14/players/195329.png,Mexico,71.0,60.0,B. Leyva,0.0,0.0,10
33.0,83,"Jun 13, 1980",M. de la Torre,https://cdn.sofifa.org/1x/14/players/139010.png,Mexico,63.0,63.0,M. De la Torre,0.0,0.0,10
32.0,83,"Jan 28, 1979",M. Brown,https://cdn.sofifa.org/1x/12/players/140034.png,Mexico,2.0,64.0,M. Brown,64.0,10.0,10
22.0,83,"Apr 19, 1987",M. Pacchiano,https://cdn.sofifa.org/1x/11/players/193538.png,Mexico,1.0,63.0,M. Pacchiano,70.0,1.0,10
36.0,83,"Apr 30, 1979",G. Torrado,https://cdn.sofifa.org/1x/16/players/2819.png,Mexico,67.0,67.0,G. Torrado,0.0,6.0,10
35.0,83,"Mar 30, 1980",R. Osorio,https://cdn.sofifa.org/1x/16/players/140035.png,Mexico,69.0,69.0,R. Osorio,150.0,6.0,10
25.0,83,"Jul 3, 1991",D. de Buen,https://cdn.sofifa.org/1x/18/players/190467.png,Mexico,73.0,70.0,D. De Buen,1.9,14.0,10
18.0,83,"Jun 24, 1991",J. Tapia,https://cdn.sofifa.org/1x/11/players/193539.png,Mexico,68.0,42.0,J. Tapia,0.0,0.0,10
27.0,87,"Feb 10, 1990",A. Godoy,https://cdn.sofifa.org/1x/18/players/217047.png,Panama,70.0,70.0,A. Godoy,1.8,7.0,18
31.0,87,"Mar 20, 1986",R. Torres,https://cdn.sofifa.org/1x/18/players/214506.png,Panama,72.0,72.0,R. Torres,2.1,6.0,18
32.0,87,"Feb 14, 1985",A. Machado,https://cdn.sofifa.org/1x/18/players/197154.png,Panama,71.0,71.0,A. Machado,1.4,6.0,18
23.0,87,"Jun 25, 1994",J. Cox,https://cdn.sofifa.org/1x/18/players/237403.png,Panama,73.0,66.0,J. Cox,925.0,1.0,18
28.0,87,"Oct 31, 1988",G. Torres,https://cdn.sofifa.org/1x/18/players/174754.png,Panama,68.0,68.0,G. Torres,925.0,9.0,18
29.0,87,"Nov 26, 1987",A. Cooper,https://cdn.sofifa.org/1x/18/players/215163.png,Panama,68.0,68.0,A. Cooper,850.0,8.0,18
22.0,87,"Sep 11, 1994",J. Aguilar,https://cdn.sofifa.org/1x/18/players/239187.png,Panama,70.0,65.0,J. Aguilar,725.0,3.0,18
